Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,BuildingName,Room#,Term,Cross-List,Status,Instructor,Enrollment,MaxEnrollment
INSY,5375,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,COBA,245E,2228,-,Scheduled,Amadi,64,65
INSY,5375,3,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,COBA,239,2228,-,Scheduled,Amadi,52,65
INSY,5373,2,LEC/Fall Final Exam,S,12/10/2022,12/10/2022,9:00 AM,11:30 AM,PKH,212,2228,-,Scheduled,Koganti,71,72
INSY,5373,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,7:00 PM,9:30 PM,COBA,239,2228,2228_1_0161_UTARL_1 - Exam,Scheduled,Koganti,57,57
INSY,5341,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,COBA,154,2228,2228_1_0158_UTARL_1 - Exam,Scheduled,Raja,37,48
INSY,3303,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,COBA,348,2228,-,Scheduled,Johnson,55,65
INSY,3303,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,COBA,245W,2228,-,Scheduled,Johnson,66,65
INSY,3303,4,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,245W,2228,-,Scheduled,Johnson,71,72
INSY,5335,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,COBA,142,2228,2228_1_0157_UTARL_1 - Exam,Scheduled,Datta,55,55
INSY,5378,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,COBA,255,2228,-,Scheduled,Sharif Vaghefi,49,59
INSY,5378,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,COBA,141,2228,-,Scheduled,Sharif Vaghefi,15,59
INTD,1101,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,MAC,206,2228,2228_1_0256_UTARL_1 - Exam,Scheduled,Donaldson,17,40
INTD,3323,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,ARCH,330,2228,-,Scheduled,Boles,20,23
INTD,4332,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,ARCH,329,2228,-,Scheduled,Messersmith,19,21
INTD,4314,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,ARCH,329,2228,2228_1_0266_UTARL_1 - Exam,Scheduled,Oehlerking-Read,1,1
INTD,3321,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,ARCH,330,2228,-,Scheduled,Firouzbakht,19,23
INTD,3338,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,ARCH,301,2228,-,Scheduled,Lord,19,23
INTS,2301,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,PH,210,2228,-,Scheduled,Chojnacki,26,30
JOUR,2340,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,FA,409,2228,-,Scheduled,Loper,30,30
JOUR,3345,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,FA,412,2228,-,Scheduled,Harvey,13,20
JOUR,4326,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,FA,412,2228,-,Scheduled,Jones,10,20
JOUR,4341,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,411,2228,-,Scheduled,Pribanic-Smith,12,20
JOUR,2330,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,LS,101,2228,-,Scheduled,Jones,32,40
JOUR,2346,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,411A,2228,-,Scheduled,Campbell,12,20
JOUR,3330,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,ARCH,319,2228,-,Scheduled,Campbell,12,20
JOUR,3341,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,FA,404,2228,-,Scheduled,Loper,12,20
JOUR,4346,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,FA,411A,2228,-,Scheduled,Harp,17,20
KINE,3313,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,PEB,201,2228,-,Scheduled,Nelson,15,28
KINE,2302,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PKH,302,2228,-,Scheduled,White,30,35
KINE,1315,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,EES,202,2228,-,Scheduled,White,39,39
KINE,4352,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,239,2228,-,Scheduled,Liao,65,70
KINE,5333,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,PEB,202,2228,-,Scheduled,Annaccone,18,26
KINE,4323,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,PKH,105,2228,2228_1_0224_UTARL_1 - Exam,Scheduled,Tamplain,51,90
KINE,2350,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,TH,115,2228,-,Scheduled,Garner,74,75
KINE,2350,5,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,CH,106,2228,-,Scheduled,Duron,61,75
KINE,2350,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,TH,115,2228,-,Scheduled,Duron,76,75
KINE,5224,1,PRA/Fall Final Exam,F,12/9/2022,12/9/2022,8:00 AM,10:30 AM,PEB,202,2228,-,Scheduled,Lauman,18,26
KINE,3388,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,TH,02,2228,-,Scheduled,White,52,50
KINE,5221,1,PRA/Fall Final Exam,F,12/9/2022,12/9/2022,8:00 AM,10:30 AM,PEB,303,2228,-,Scheduled,Kunkel,14,26
KINE,5320,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,PKH,206,2228,2228_1_0225_UTARL_1 - Exam,Scheduled,Prisby,22,25
KINE,4357,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,SH,103,2228,-,Scheduled,Garner,68,85
KINE,3325,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,MAC,206,2228,-,Scheduled,Yilla,112,140
KINE,3401,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,LS,124,2228,-,Scheduled,Ricard,96,96
KINE,2330,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,CPC,0101E,2228,2228_1_0220_UTARL_1 - Exam,Scheduled,Giammanco,55,55
KINE,2330,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,CPC,0101E,2228,2228_1_0221_UTARL_1 - Exam,Scheduled,Rudewick,47,50
KINE,6100,1,SEM/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,UH,13,2228,-,Scheduled,Fadel,8,20
KINE,4193,1,PRA/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,EES,109,2228,-,Scheduled,White,4,30
KINE,3352,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,154,2228,-,Scheduled,Corbitt,43,50
KINE,3352,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,SH,330,2228,-,Scheduled,Corbitt,14,50
KINE,5300,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,11:00 AM,1:30 PM,ARCH,330,2228,-,Scheduled,Greaney,22,23
KINE,5375,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,TH,216,2228,-,Scheduled,Moss-Linnear,14,20
KINE,5360,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,TH,102,2228,2228_1_0227_UTARL_1 - Exam,Scheduled,Nelson,3,15
KINE,5374,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,EES,104,2228,-,Scheduled,Hernandez,9,30
KINE,2301,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,PEB,201,2228,-,Scheduled,Nelson,39,40
KINE,4415,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PKH,109,2228,-,Scheduled,Heddins,35,38
KINE,4355,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,348,2228,-,Scheduled,Corbitt,64,80
KINE,5376,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,LS,424,2228,-,Scheduled,Kim,41,40
KINE,4329,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,LS,122,2228,2228_1_0229_UTARL_1 - Exam,Scheduled,Newhart,16,80
KINE,4400,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,EES,104,2228,-,Scheduled,Wilson,12,34
KINE,4330,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,PKH,204,2228,-,Scheduled,Newhart,16,85
KINE,4320,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,EES,109,2228,-,Scheduled,Nelson,24,33
KINE,3350,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,SH,103,2228,-,Scheduled,Green,78,80
KINE,5378,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,SH,332,2228,-,Scheduled,Phipps,18,50
KINE,4351,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,SH,101,2228,-,Scheduled,Phipps,52,60
KINE,5329,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,LS,122,2228,2228_1_0229_UTARL_1 - Exam,Scheduled,Newhart,5,5
KINE,3353,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,COBA,245E,2228,-,Scheduled,Carlson,80,80
KINE,6328,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,PH,103,2228,2228_1_0226_UTARL_1 - Exam,Scheduled,Ricard,1,15
KINE,3304,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,SH,330,2228,-,Scheduled,Yilla,13,49
KINE,5170,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,SWCA,114,2228,-,Scheduled,Nelson,6,15
KINE,6360,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,TH,102,2228,2228_1_0227_UTARL_1 - Exam,Scheduled,Nelson,4,15
KINE,3415,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,LS,118,2228,-,Scheduled,Brothers,122,150
KINE,5328,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,PH,103,2228,2228_1_0226_UTARL_1 - Exam,Scheduled,Ricard,13,30
KINE,4420,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,PKH,206,2228,-,Scheduled,-,19,40
KINE,4359,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,EES,104,2228,-,Scheduled,Green,9,45
KINE,4359,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,EES,104,2228,-,Scheduled,Green,31,45
KORE,1441,4,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,TH,21,2228,-,Scheduled,Choi,29,30
KORE,1441,3,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,TH,204,2228,-,Scheduled,Choi,25,30
KORE,1441,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,TH,216,2228,-,Scheduled,Choi,26,30
KORE,1442,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,TH,01,2228,-,Scheduled,Choi,13,25
KORE,1442,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,TH,218,2228,-,Scheduled,Choi,20,25
KORE,3303,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,TH,218,2228,-,Scheduled,Kim,21,25
KORE,2313,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,TH,01,2228,-,Scheduled,Choi,21,25
KORE,4321,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,TH,218,2228,-,Scheduled,Kim,20,25
KORE,2314,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,TH,21,2228,-,Scheduled,Choi,12,25
LARC,5330,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,ARCH,404,2228,2228_1_0280_UTARL_1 - Exam,Scheduled,Hopman,8,10
LARC,5341,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,ARCH,404,2228,-,Scheduled,Nunez,9,20
LARC,5661,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,ARCH,427,2228,-,Scheduled,Im,3,15
LARC,5320,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,ARCH,427,2228,2228_1_0278_UTARL_1 - Exam,Scheduled,Im,2,11
LARC,5312,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,ARCH,401,2228,2228_1_0271_UTARL_1 - Exam,Scheduled,Allen,8,8
LARC,4300,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,FA,327,2228,2228_1_0276_UTARL_1 - Exam,Scheduled,Hopman,39,39
LATN,1441,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,PH,200,2228,-,Scheduled,Gallagher,24,30
LING,5326,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,PH,100,2228,-,Scheduled,Witzel,8,15
LING,5304,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,PH,100,2228,-,Scheduled,Semingson,7,15
LING,2301,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,TH,202,2228,-,Scheduled,Sabbagh,26,35
LING,5320,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,PH,100,2228,-,Scheduled,Hauser,14,15
LING,5347,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,UH,2,2228,-,Scheduled,Stvan,10,15
LING,3311,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,TH,2,2228,-,Scheduled,Witzel,23,40
LING,4391,13,IND/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,TH,1,2228,2228_1_0552_UTARL_1 - Exam,Scheduled,Sabbagh,1,5
LING,4347,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,COBA,251,2228,-,Scheduled,Stvan,16,45
LING,2371,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,TH,110,2228,-,Scheduled,Sanchez,38,38
LING,2371,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,TH,202,2228,-,Scheduled,Graham,32,35
LING,5334,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,TH,1,2228,2228_1_0552_UTARL_1 - Exam,Scheduled,Sabbagh,8,15
LING,4320,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,TH,20,2228,-,Scheduled,Scarpace,12,30
LING,6381,1,SEM/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PH,100,2228,-,Scheduled,Witzel,12,15
LING,3330,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,SH,125,2228,-,Scheduled,Hauser,27,45
LIST,4343,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,TH,2,2228,-,Scheduled,Jocius,35,40
LIST,4374,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,TH,216,2228,-,Scheduled,Tice,21,30
LIST,4376,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,TH,216,2228,-,Scheduled,Tice,16,30
LIST,4376,101,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,TH,216,2228,-,Scheduled,Tice,12,30
LIST,4373,101,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,TH,110,2228,-,Scheduled,Williams,30,30
MAE,4315,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,WH,402,2228,2228_1_0005_UTARL_1 - Exam,Scheduled,Davidson,10,15
MAE,4287,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,LS,122,2228,-,Scheduled,Fernandez,63,90
MAE,4314,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,WH,402,2228,2228_1_0099_UTARL_1 - Exam,Scheduled,Wang,33,70
