Subject,Course,Section#,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Campus,Enrollment,MaxEnrollment
HUMA,3300,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,SWSH,430,Gellman,2232,-,MAIN,26,25
HUMA,3300,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,SWSH,423,McShane,2232,-,MAIN,8,25
IE,1110,1,SEM/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,WH,221,Kallie,2232,-,MAIN,18,35
IE,1325,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,ELAB,256,Boardman,2232,-,MAIN,20,40
IE,2305,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,ELAB,256,Boardman,2232,-,MAIN,32,35
IE,2308,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,WH,221,Boardman,2232,-,MAIN,34,34
IE,2308,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,WH,210,Zhou,2232,-,MAIN,34,34
IE,2308,3,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,WH,221,Martinez Cepeda,2232,-,MAIN,21,34
IE,2308,4,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,WH,308,Cantu,2232,-,MAIN,16,34
IE,2308,5,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,WH,210,Zhou,2232,-,MAIN,34,34
IE,2308,6,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,WH,308,Huff,2232,-,MAIN,22,34
IE,3301,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,WH,221,LeBoulluec,2232,-,MAIN,34,35
IE,3301,2,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,WH,221,LeBoulluec,2232,-,MAIN,34,35
IE,3301,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,WH,208,Kallie,2232,-,MAIN,35,35
IE,3301,4,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,WH,210,Chawal,2232,-,MAIN,35,35
IE,3301,5,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,WH,210,Liu,2232,-,MAIN,35,35
IE,3301,6,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,WH,208,Yang,2232,-,MAIN,35,35
IE,3301,8,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,WH,208,Kallie,2232,-,MAIN,36,35
IE,3315,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,WH,208,Corley,2232,-,MAIN,29,40
IE,3315,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,WH,208,Corley,2232,-,MAIN,13,40
IE,4305,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,WH,208,LeBoulluec,2232,-,MAIN,40,40
IE,4314,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,NH,229,Wang,2232,2232_1_0052_UTARL_1 - Exam,MAIN,21,20
IE,4318,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,LS,100,Kan,2232,-,MAIN,53,60
IE,4322,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,COBA,339,Huff,2232,-,MAIN,49,45
IE,4340,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,NH,203,Cantu,2232,-,MAIN,48,50
IE,4344,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SWSH,105,Deb,2232,2232_1_0060_UTARL_1 - Exam,MAIN,47,50
IE,4345,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,WH,311,Yang,2232,-,MAIN,51,50
IE,4350,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,WH,210,Rogers,2232,-,MAIN,24,40
IE,4351,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,SH,100,Ferreira,2232,2232_1_0057_UTARL_1 - Exam,MAIN,17,17
IE,4379,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,LS,124,Huff,2232,2232_1_0293_UTARL_1 - Exam,MAIN,0,14
IE,5301,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,NH,111,Jones,2232,2232_1_0049_UTARL_1 - Exam,MAIN,36,40
IE,5301,4,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,WH,308,Fallahi,2232,-,MAIN,38,40
IE,5301,5,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:15 PM,10:45 PM,NH,229,Gharehyakheh,2232,-,MAIN,48,50
IE,5304,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,153,Cantu,2232,2232_1_0050_UTARL_1 - Exam,MAIN,22,40
IE,5304,4,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,NH,112,Jahanbakht,2232,-,MAIN,40,40
IE,5304,5,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,ERB,130,Jahanbakht,2232,-,MAIN,40,40
IE,5309,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,WH,311,Corley,2232,2232_1_0480_UTARL_1 - Exam,MAIN,6,30
IE,5317,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,WH,404,Singhal,2232,2232_1_0054_UTARL_1 - Exam,MAIN,36,40
IE,5317,4,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,WH,210,Singhal,2232,-,MAIN,15,40
IE,5317,5,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,WH,210,Gharehyakheh,2232,-,MAIN,17,30
IE,5318,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,NH,203,Chen,2232,2232_1_0047_UTARL_1 - Exam,MAIN,41,40
IE,5318,4,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,WH,308,Kan,2232,-,MAIN,30,30
IE,5322,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,336,Huff,2232,2232_1_0048_UTARL_1 - Exam,MAIN,11,40
IE,5329,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SEIR,194,Krejci,2232,2232_1_0058_UTARL_1 - Exam,MAIN,50,50
IE,5329,4,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,WH,308,Chawal,2232,-,MAIN,39,40
IE,5334,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,WH,404,Hamdan,2232,2232_1_0056_UTARL_1 - Exam,MAIN,31,35
IE,5338,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,SWSH,225,Deb,2232,2232_1_0061_UTARL_1 - Exam,MAIN,7,10
IE,5346,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,NH,108,Jahanbakht,2232,2232_1_0059_UTARL_1 - Exam,MAIN,50,50
IE,5351,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,SH,100,Ferreira,2232,2232_1_0057_UTARL_1 - Exam,MAIN,40,40
IE,5379,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,LS,124,Huff,2232,2232_1_0293_UTARL_1 - Exam,MAIN,0,5
IE,6305,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,GACB,103,Lummus,2232,2232_1_0051_UTARL_1 - Exam,MAIN,38,40
IE,6318,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,NH,229,Wang,2232,2232_1_0052_UTARL_1 - Exam,MAIN,20,20
IE,6318,4,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,251,Wang,2232,-,MAIN,28,40
INSU,4330,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,153,Sharpe Jenkins,2232,-,MAIN,17,45
INSY,2303,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,COBA,255,Karimi Sani,2232,-,MAIN,72,72
INSY,2303,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,COBA,255,Deo,2232,-,MAIN,71,72
INSY,2303,3,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,245W,Johnson,2232,-,MAIN,68,81
INSY,2303,4,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,PKH,223,He,2232,-,MAIN,78,78
INSY,2303,5,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,348,Scott,2232,-,MAIN,72,72
INSY,2303,6,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:00 AM,10:30 AM,COBA,255,Deo,2232,-,MAIN,50,72
INSY,2303,8,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,COBA,255,Johnson,2232,-,MAIN,70,72
INSY,2303,10,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,142,Hu,2232,-,MAIN,80,81
INSY,3300,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,COBA,154,Badrachalam,2232,-,MAIN,61,62
INSY,3300,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,COBA,154,Badrachalam,2232,-,MAIN,61,62
INSY,3300,3,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,151,Mahapatra,2232,-,MAIN,57,57
INSY,3300,4,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,COBA,151,Mahapatra,2232,-,MAIN,57,57
INSY,3303,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,COBA,255,Johnson,2232,-,MAIN,72,72
INSY,3303,2,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,COBA,245W,Wang,2232,-,MAIN,29,72
INSY,3303,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,COBA,255,Johnson,2232,-,MAIN,71,72
INSY,3304,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,COBA,255,Gu,2232,-,MAIN,72,72
INSY,3304,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,245E,Gu,2232,-,MAIN,35,65
INSY,3304,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,154,Datta,2232,-,MAIN,59,59
INSY,3305,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,245W,Raja,2232,2232_1_0068_UTARL_1 - Exam,MAIN,10,10
INSY,3305,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,COBA,255,Raja,2232,-,MAIN,41,60
INSY,3305,3,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,154,Raman,2232,-,MAIN,59,60
INSY,3330,3,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,COBA,255,Amadi,2232,-,MAIN,23,65
INSY,4305,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,154,Vaidyan Joseph,2232,-,MAIN,59,59
INSY,4305,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,140,Vaidyan Joseph,2232,-,MAIN,34,59
INSY,4305,3,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,154,Vaidyan Joseph,2232,-,MAIN,58,59
INSY,4306,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,SWSH,104,Datta,2232,-,MAIN,59,59
INSY,4306,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,140,Datta,2232,-,MAIN,36,59
INSY,4307,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,254,Budiman,2232,2232_1_0209_UTARL_1 - Exam,MAIN,20,20
INSY,4312,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,PKH,204,Wang,2232,-,MAIN,46,72
INSY,4315,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,COBA,255,Scott,2232,-,MAIN,52,65
INSY,4324,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,255,Napier,2232,2232_1_0067_UTARL_1 - Exam,MAIN,14,15
INSY,4325,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,COBA,348,Scott,2232,-,MAIN,72,72
INSY,4325,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,245E,Zhang,2232,-,MAIN,31,72
INSY,4331,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,141,Liao,2232,-,MAIN,3,5
INSY,5335,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,SWSH,104,Mahapatra,2232,-,MAIN,49,55
INSY,5336,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,PKH,227,Murad,2232,-,MAIN,65,65
INSY,5336,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,COBA,255,Murad,2232,-,MAIN,65,65
INSY,5336,3,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,COBA,154,Beheshti,2232,-,MAIN,51,65
INSY,5336,4,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,255,Murad,2232,-,MAIN,64,65
INSY,5337,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,SWSH,225,Sahoo,2232,-,MAIN,44,59
INSY,5337,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,254,Sahoo,2232,-,MAIN,53,59
INSY,5337,6,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,UH,11,Sahoo,2232,-,MAIN,16,59
INSY,5339,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,PKH,212,Samuel,2232,-,MAIN,40,60
INSY,5339,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,COBA,142,Sahoo,2232,-,MAIN,50,60
INSY,5341,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,245W,Raja,2232,2232_1_0068_UTARL_1 - Exam,MAIN,61,62
INSY,5341,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,COBA,254,Raja,2232,-,MAIN,34,60
INSY,5345,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,254,Budiman,2232,2232_1_0209_UTARL_1 - Exam,MAIN,10,40
INSY,5345,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,245E,Budiman,2232,-,MAIN,30,59
INSY,5357,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,255,Napier,2232,2232_1_0067_UTARL_1 - Exam,MAIN,10,45
INSY,5373,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,COBA,243,Koganti,2232,2232_1_0069_UTARL_1 - Exam,MAIN,44,45
INSY,5373,2,LEC/Spring 2023 Official Final Exam,S,5/6/2023,5/6/2023,11:00 AM,1:30 PM,COBA,255,Koganti,2232,-,MAIN,64,70
INSY,5375,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,PKH,104,Amadi,2232,-,MAIN,71,72
INSY,5375,3,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,COBA,239,Sambhara,2232,-,MAIN,49,72
INSY,5376,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,COBA,239,Nerur,2232,-,MAIN,12,50
INSY,5377,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,COBA,150,Sikora,2232,-,MAIN,59,59
INSY,5377,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,SWSH,105,Sikora,2232,-,MAIN,27,59
INSY,5378,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,153,Beheshti,2232,-,MAIN,6,59
INSY,5378,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,241,Beheshti,2232,-,MAIN,50,59
INSY,5379,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,239,Samuel,2232,2232_1_0070_UTARL_1 - Exam,MAIN,71,75
INSY,6306,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,COBA,140,Mahapatra,2232,-,MAIN,6,20
INTD,3322,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,ARCH,301,Read,2232,-,MAIN,20,20
INTD,3357,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,ARCH,109,Firouzbakht,2232,-,MAIN,20,20
INTD,3361,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,ARCH,330,Stephenson,2232,-,MAIN,19,35
INTD,4366,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,ARCH,308,Fitzpatrick,2232,-,MAIN,18,20
JOUR,2330,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,327,Jones,2232,-,MAIN,17,40
JOUR,2340,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,409,Loper,2232,-,MAIN,29,30
JOUR,2346,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,411A,Campbell,2232,-,MAIN,16,20
JOUR,3330,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,FA,412,Campbell,2232,-,MAIN,8,20
JOUR,3341,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,FA,404,Loper,2232,-,MAIN,20,20
JOUR,3345,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,FA,411A,Harvey,2232,-,MAIN,14,20
JOUR,3360,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,FA,265,Liguez,2232,2232_1_0011_UTARL_1 - Exam,MAIN,4,10
JOUR,4326,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,411A,Jones,2232,-,MAIN,9,20
JOUR,4341,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,FA,411A,Pribanic-Smith,2232,-,MAIN,13,20
JOUR,4346,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,ARCH,319,Pribanic-Smith,2232,-,MAIN,11,20
JOUR,4393,22,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,FA,404,Campbell,2232,-,MAIN,2,15
KINE,1300,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,CH,106,Heddins,2232,-,MAIN,37,80
KINE,1300,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,SEIR,294,Trott,2232,-,MAIN,79,80
KINE,1315,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,SH,333,White,2232,-,MAIN,32,49
KINE,2301,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,PEB,201,Nelson,2232,-,MAIN,16,49
KINE,2302,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,SWSH,428,White,2232,-,MAIN,23,30
KINE,2330,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,CPC,0101E,Giammanco,2232,2232_1_0472_UTARL_1 - Exam,MAIN,50,50
KINE,2330,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,CPC,0101E,Rudewick,2232,2232_1_0473_UTARL_1 - Exam,MAIN,53,52
KINE,2350,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,CH,106,Garner,2232,-,MAIN,74,75
KINE,2350,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,LS,124,Perez,2232,-,MAIN,74,75
KINE,3304,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,SH,330,Yilla,2232,-,MAIN,26,59
KINE,3307,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,SH,330,Yilla,2232,-,MAIN,33,59
KINE,3325,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,MAC,206,Yilla,2232,-,MAIN,82,140
KINE,3350,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,PKH,204,Green,2232,-,MAIN,80,80
KINE,3352,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SH,332,Corbitt,2232,-,MAIN,50,50
KINE,3353,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,SEIR,194,Carlson,2232,-,MAIN,81,80
KINE,3388,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,PKH,109,White,2232,-,MAIN,50,50
KINE,3401,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,UH,11,Ricard,2232,-,MAIN,92,100
KINE,3415,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,PKH,212,Brothers,2232,-,MAIN,98,100
KINE,4193,1,PRA/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,SH,333,White,2232,-,MAIN,13,24
KINE,4317,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,SH,103,Wilson,2232,2232_1_0475_UTARL_1 - Exam,MAIN,65,65
KINE,4319,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,SH,333,Nelson,2232,-,MAIN,29,35
KINE,4321,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,SH,333,White,2232,-,MAIN,21,32
KINE,4323,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,TH,115,Tamplain,2232,-,MAIN,66,66
KINE,4329,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,SH,330,Newhart,2232,2232_1_0546_UTARL_1 - Exam,MAIN,46,60
KINE,4330,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,PKH,109,Newhart,2232,-,MAIN,34,50
KINE,4331,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,SH,129,Hwang,2232,2232_1_0548_UTARL_1 - Exam,MAIN,34,40
KINE,4351,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:30 PM,4:30 PM,PKH,227,Phipps,2232,-,MAIN,60,60
KINE,4352,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,TH,115,Kindratt,2232,-,MAIN,36,80
KINE,4353,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,245E,Phipps,2232,-,MAIN,44,40
KINE,4354,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,SH,103,Liao,2232,-,MAIN,59,80
KINE,4355,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,PKH,113,Corbitt,2232,-,MAIN,42,50
KINE,4357,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,SH,103,Garner,2232,-,MAIN,31,80
