Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Status,Campus,Enrollment,"Max
Enrollment","Course
OfferingId"
GEOL,1330,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,EES,100,Winguth,2242,2242_1_0049_UTARL_1 - Exam,Scheduled,MAIN,36,60,21630.0
GEOL,3340,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,EES,100,Korchinski,2242,2242_1_0050_UTARL_1 - Exam,Scheduled,MAIN,73,85,21633.0
GEOL,3442,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,EES,233,Fan,2242,-,Scheduled,MAIN,15,32,21636.0
GEOL,3446,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,EES,109,Korchinski,2242,-,Scheduled,MAIN,14,32,21631.0
GEOL,4342,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,EES,202,Nestell,2242,2242_1_0060_UTARL_1 - Exam,Scheduled,MAIN,3,20,29576.0
GEOL,4343,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,SH,226,Hale,2242,2242_1_0367_UTARL_1 - Exam,Scheduled,MAIN,3,4,27934.0
GEOL,4421,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,EES,109,Brown,2242,2242_1_0061_UTARL_1 - Exam,Scheduled,MAIN,5,28,28880.0
GEOL,4458,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,EES,244,Shen,2242,2242_1_0063_UTARL_1 - Exam,Scheduled,MAIN,4,10,28882.0
GEOL,4465,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,EES,109,Winguth,2242,2242_1_0065_UTARL_1 - Exam,Scheduled,MAIN,16,20,31705.0
GEOL,5301,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,EES,104,Hunt,2242,2242_1_0067_UTARL_1 - Exam,Scheduled,MAIN,2,5,28884.0
GEOL,5342,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,EES,202,Nestell,2242,2242_1_0060_UTARL_1 - Exam,Scheduled,MAIN,0,10,28885.0
GEOL,5421,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,EES,109,Brown,2242,2242_1_0061_UTARL_1 - Exam,Scheduled,MAIN,3,5,28887.0
GEOL,5458,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,EES,244,Shen,2242,2242_1_0063_UTARL_1 - Exam,Scheduled,MAIN,2,5,30128.0
GEOL,5465,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,EES,109,Winguth,2242,2242_1_0065_UTARL_1 - Exam,Scheduled,MAIN,4,10,31707.0
GERM,1442,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,TH,218,Berthold,2242,-,Scheduled,MAIN,18,25,23607.0
GERM,2314,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,TH,21,Berthold,2242,-,Scheduled,MAIN,12,25,20724.0
GERM,3311,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,TH,307,Smith,2242,2242_1_0106_UTARL_1 - Exam,Scheduled,MAIN,2,4,20725.0
GERM,3318,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,TH,212,Berthold,2242,2242_1_0069_UTARL_1 - Exam,Scheduled,MAIN,12,15,31895.0
GERM,3345,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,TH,307,Carpenter,2242,2242_1_0107_UTARL_1 - Exam,Scheduled,MAIN,3,4,26269.0
GERM,4335,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,TH,307,Smith,2242,2242_1_0106_UTARL_1 - Exam,Scheduled,MAIN,2,2,22486.0
GLOBAL,2301,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,PH,207,Hervas,2242,-,Scheduled,MAIN,30,30,26580.0
GLOBAL,4312,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,SWSH,423,Smith,2242,-,Scheduled,MAIN,26,30,32227.0
GWSS,2310,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,SWSH,105,Eggleston,2242,-,Scheduled,MAIN,50,50,31853.0
GWSS,2315,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,SWSH,221,Romero,2242,2242_1_0324_UTARL_1 - Exam,Scheduled,MAIN,22,40,31855.0
GWSS,2317,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,SH,101,Escoto,2242,2242_1_0072_UTARL_1 - Exam,Scheduled,MAIN,8,10,31856.0
GWSS,3300,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,11,Guillory,2242,2242_1_0374_UTARL_1 - Exam,Scheduled,MAIN,5,10,32441.0
GWSS,3324,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,UH,02,Cole,2242,2242_1_0188_UTARL_1 - Exam,Scheduled,MAIN,4,5,31859.0
GWSS,3331,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,LS,424,Shelton,2242,2242_1_0117_UTARL_1 - Exam,Scheduled,MAIN,5,5,32421.0
GWSS,3356,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,09,Shelton,2242,2242_1_0122_UTARL_1 - Exam,Scheduled,MAIN,0,5,32445.0
GWSS,3364,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,PH,207,Kasper,2242,2242_1_0182_UTARL_1 - Exam,Scheduled,MAIN,1,5,32422.0
GWSS,4392,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,ARCH,401,Harp,2242,2242_1_0503_UTARL_1 - Exam,Scheduled,MAIN,1,5,31861.0
GWSS,4392,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,TH,204,Phelps,2242,2242_1_0180_UTARL_1 - Exam,Scheduled,MAIN,6,30,31862.0
GWSS,4392,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,TH,204,Reeder,2242,2242_1_0181_UTARL_1 - Exam,Scheduled,MAIN,5,30,31863.0
GWSS,5301,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,TH,204,Phelps,2242,2242_1_0180_UTARL_1 - Exam,Scheduled,MAIN,2,5,31865.0
HEED,1301,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,110,Klang,2242,2242_1_0190_UTARL_1 - Exam,Scheduled,MAIN,40,40,20013.0
HEED,2317,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,SH,101,Escoto,2242,2242_1_0072_UTARL_1 - Exam,Scheduled,MAIN,3,30,24080.0
HEED,2330,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,CPC,0101E,Trowbridge,2242,2242_1_0192_UTARL_1 - Exam,Scheduled,MAIN,3,5,22052.0
HEED,2330,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,CPC,0101E,Trowbridge,2242,2242_1_0193_UTARL_1 - Exam,Scheduled,MAIN,4,5,22053.0
HEED,3301,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,CH,101,Garner,2242,-,Scheduled,MAIN,66,145,22054.0
HEED,3303,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,SEIR,198,Grubaugh,2242,2242_1_0073_UTARL_1 - Exam,Scheduled,MAIN,7,36,22055.0
HEED,4311,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,TH,115,Phipps,2242,-,Scheduled,MAIN,64,60,25815.0
HEED,4357,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,COBA,245W,Liegey-Dougall,2242,2242_1_0082_UTARL_1 - Exam,Scheduled,MAIN,5,30,22056.0
HIST,1301,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,UH,25,Degges,2242,-,Scheduled,MAIN,39,40,27299.0
HIST,1301,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,UH,121,Watkins,2242,-,Scheduled,MAIN,145,146,20369.0
HIST,1301,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,121,Ruiz-Requena,2242,-,Scheduled,MAIN,144,146,31867.0
HIST,1301,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,SEIR,198,Watkins,2242,-,Scheduled,MAIN,295,300,20370.0
HIST,1301,6,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,UH,110,Steplyk,2242,-,Scheduled,MAIN,146,146,20371.0
HIST,1301,7,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,UH,110,Steplyk,2242,-,Scheduled,MAIN,147,146,20372.0
HIST,1301,9,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,UH,25,Hudson,2242,-,Scheduled,MAIN,39,40,24582.0
HIST,1302,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,121,Ruiz-Requena,2242,-,Scheduled,MAIN,144,146,27300.0
HIST,1302,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,UH,115,Guillory,2242,-,Scheduled,MAIN,146,146,20373.0
HIST,1302,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,115,Guillory,2242,-,Scheduled,MAIN,145,146,20374.0
HIST,1302,5,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,UH,09,Hudson,2242,-,Scheduled,MAIN,40,40,27301.0
HIST,1302,6,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,UH,115,Ruiz-Requena,2242,-,Scheduled,MAIN,147,146,31869.0
HIST,1302,7,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,UH,115,Degges,2242,-,Scheduled,MAIN,146,146,31868.0
HIST,1302,12,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,116,Steplyk,2242,-,Scheduled,MAIN,143,146,23698.0
HIST,1302,18,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,UH,25,Ruiz-Requena,2242,-,Scheduled,MAIN,40,40,24586.0
HIST,1331,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,UH,116,Rains,2242,-,Scheduled,MAIN,144,146,29357.0
HIST,1331,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,UH,115,Rains,2242,-,Scheduled,MAIN,146,146,32351.0
HIST,1332,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SEIR,198,Breuer,2242,-,Scheduled,MAIN,120,144,27331.0
HIST,2311,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,25,Hunnicutt,2242,-,Scheduled,MAIN,23,40,30238.0
HIST,2312,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,UH,25,Van Deventer,2242,-,Scheduled,MAIN,10,40,27302.0
HIST,2321,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,25,Umphenour,2242,-,Scheduled,MAIN,28,40,27303.0
HIST,2322,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,UH,25,Hartono,2242,-,Scheduled,MAIN,29,40,27304.0
HIST,2377,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,115,Palmer,2242,-,Scheduled,MAIN,70,100,26234.0
HIST,3300,1,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,UH,321,LaFevor,2242,-,Scheduled,MAIN,19,20,24085.0
HIST,3300,2,SEM/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,UH,08,Hunnicutt,2242,-,Scheduled,MAIN,24,20,25259.0
HIST,3309,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,UH,16,Ortiz-Diaz,2242,-,Scheduled,MAIN,12,25,32339.0
HIST,3311,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,UH,08,Narrett,2242,-,Scheduled,MAIN,18,30,26235.0
HIST,3323,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,UH,01,Price,2242,2242_1_0500_UTARL_1 - Exam,Scheduled,MAIN,16,26,22851.0
HIST,3324,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,UH,02,Cole,2242,2242_1_0188_UTARL_1 - Exam,Scheduled,MAIN,22,30,31871.0
HIST,3336,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,16,Morris,2242,2242_1_0189_UTARL_1 - Exam,Scheduled,MAIN,15,15,32371.0
HIST,3345,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,UH,9,Haynes,2242,2242_1_0497_UTARL_1 - Exam,Scheduled,MAIN,29,35,29316.0
HIST,3346,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SH,125,Watkins,2242,2242_1_0498_UTARL_1 - Exam,Scheduled,MAIN,21,37,29298.0
HIST,3364,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,UH,16,Baillargeon,2242,-,Scheduled,MAIN,17,30,31874.0
HIST,3377,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,UH,16,LaFevor,2242,2242_1_0499_UTARL_1 - Exam,Scheduled,MAIN,24,25,30242.0
HIST,3378,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,UH,1,Garrigus,2242,2242_1_0501_UTARL_1 - Exam,Scheduled,MAIN,14,30,28781.0
HIST,3391,1,PRA/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,UH,13,Newcomer-Fitzpatrick,2242,-,Scheduled,MAIN,12,20,29407.0
HIST,3395,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,TH,212,Palmer,2242,2242_1_0158_UTARL_1 - Exam,Scheduled,MAIN,5,5,32294.0
HIST,3395,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SWSH,428,Doty,2242,-,Scheduled,MAIN,15,20,32349.0
HIST,3395,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,11,Guillory,2242,2242_1_0374_UTARL_1 - Exam,Scheduled,MAIN,4,8,30843.0
HIST,4351,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,UH,16,Breuer,2242,-,Scheduled,MAIN,25,30,31878.0
HIST,4362,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,UH,25,Stout,2242,-,Scheduled,MAIN,38,40,30836.0
HIST,4378,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,UH,2,Degges,2242,2242_1_0525_UTARL_1 - Exam,Scheduled,MAIN,8,30,31879.0
HIST,4379,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,16,Hartono,2242,-,Scheduled,MAIN,18,30,30818.0
HIST,4395,1,SEM/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,321,Zimmer,2242,-,Scheduled,MAIN,15,15,26236.0
HIST,4395,2,SEM/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,13,Narrett,2242,-,Scheduled,MAIN,11,15,27531.0
HIST,5339,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,UH,14,Morris,2242,-,Scheduled,MAIN,9,15,32326.0
HIST,5340,1,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,UH,8,Salinas,2242,-,Scheduled,MAIN,8,15,20451.0
HIST,5341,1,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,UH,13,Zimmer,2242,-,Scheduled,MAIN,10,15,28782.0
HIST,5348,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,UH,321,Saxon,2242,-,Scheduled,MAIN,14,15,31880.0
HIST,5363,1,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,UH,321,Milson,2242,-,Scheduled,MAIN,9,15,31881.0
HIST,5364,1,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,UH,16,Ortiz-Diaz,2242,-,Scheduled,MAIN,5,15,31882.0
HIST,6364,1,SEM/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,UH,14,Baillargeon,2242,-,Scheduled,MAIN,16,15,31884.0
HONR-LA,2303,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,SWSH,104,Guillory,2242,2242_1_0510_UTARL_1 - Exam,Scheduled,MAIN,0,3,31331.0
HONR-LA,3304,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,16,Morris,2242,2242_1_0189_UTARL_1 - Exam,Scheduled,MAIN,1,5,31332.0
HONR-LA,3304,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,11,Guillory,2242,2242_1_0374_UTARL_1 - Exam,Scheduled,MAIN,3,3,32278.0
HONR-LA,3304,3,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,11,Smith,2242,2242_1_0124_UTARL_1 - Exam,Scheduled,MAIN,1,5,32279.0
HONR-LA,3304,8,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,COBA,349,Kunovich,2242,2242_1_0121_UTARL_1 - Exam,Scheduled,MAIN,1,5,23688.0
HONR-LA,4303,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,1,Sasley,2242,2242_1_0511_UTARL_1 - Exam,Scheduled,MAIN,1,3,32237.0
HONR-LA,4303,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,UH,1,Hand,2242,2242_1_0513_UTARL_1 - Exam,Scheduled,MAIN,0,3,32238.0
HONR-SC,3304,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,LS,100,Clark,2242,2242_1_0363_UTARL_1 - Exam,Scheduled,MAIN,1,3,32277.0
HUMA,3300,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,LS,102,Gellman,2242,-,Scheduled,MAIN,26,25,25779.0
HUMA,3340,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,SWSH,429,Shupe,2242,-,Scheduled,MAIN,27,30,31661.0
IE,1110,1,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,WH,221,Kallie,2242,-,Scheduled,MAIN,25,35,28810.0
IE,1325,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,ELAB,256,Boardman,2242,-,Scheduled,MAIN,34,40,29338.0
IE,2305,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,336,Boardman,2242,-,Scheduled,MAIN,17,25,21367.0
IE,2305,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,COBA,336,Boardman,2242,-,Scheduled,MAIN,14,25,32295.0
IE,2308,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,WH,208,Rao,2242,-,Scheduled,MAIN,28,34,23101.0
IE,2308,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,ERB,130,Hamdan,2242,-,Scheduled,MAIN,25,34,23099.0
IE,2308,3,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,WH,221,Wheatcroft,2242,-,Scheduled,MAIN,33,34,23100.0
IE,2308,5,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,WH,208,Rao,2242,-,Scheduled,MAIN,29,34,28811.0
IE,2308,6,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,ERB,131,Huff,2242,-,Scheduled,MAIN,26,34,28812.0
IE,3301,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,WH,221,LeBoulluec,2242,-,Scheduled,MAIN,38,38,21368.0
IE,3301,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,WH,221,LeBoulluec,2242,-,Scheduled,MAIN,38,38,22402.0
IE,3301,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,WH,210,Kallie,2242,-,Scheduled,MAIN,38,40,23650.0
IE,3301,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,WH,210,Chawal,2242,-,Scheduled,MAIN,39,40,25095.0
IE,3301,5,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,LS,101,Jones,2242,-,Scheduled,MAIN,35,38,26055.0
IE,3301,6,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,WH,221,Yang,2242,-,Scheduled,MAIN,38,38,28813.0
IE,3301,7,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,ERB,131,Chawal,2242,-,Scheduled,MAIN,41,40,32947.0
IE,3301,8,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,WH,210,Kallie,2242,-,Scheduled,MAIN,40,40,28815.0
IE,3315,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,NH,106,Corley,2242,-,Scheduled,MAIN,30,40,21369.0
IE,3315,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,WH,210,Corley,2242,-,Scheduled,MAIN,19,40,25905.0
IE,4305,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,WH,208,LeBoulluec,2242,-,Scheduled,MAIN,39,40,28816.0
IE,4314,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,NH,108,Wang,2242,2242_1_0025_UTARL_1 - Exam,Scheduled,MAIN,26,26,28817.0
IE,4318,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,ARCH,401,Kan,2242,-,Scheduled,MAIN,30,60,21370.0
IE,4322,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,COBA,339,Huff,2242,-,Scheduled,MAIN,44,45,21371.0
IE,4340,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,NH,111,Krejci,2242,-,Scheduled,MAIN,36,50,23651.0
IE,4344,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,SWSH,225,Rahman,2242,-,Scheduled,MAIN,34,50,21372.0
IE,4345,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,WH,311,Yang,2242,-,Scheduled,MAIN,27,50,21374.0
IE,4350,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,WH,210,Rogers,2242,-,Scheduled,MAIN,31,40,21375.0
IE,4351,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,SH,101,Ferreira,2242,2242_1_0036_UTARL_1 - Exam,Scheduled,MAIN,9,10,30140.0
IE,4379,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,LS,124,Huff,2242,2242_1_0024_UTARL_1 - Exam,Scheduled,MAIN,0,14,23600.0
IE,5301,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,WH,311,Jones,2242,2242_1_0030_UTARL_1 - Exam,Scheduled,MAIN,4,20,21901.0
IE,5301,5,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:15 PM,10:45 PM,WH,308,Gharehyakheh,2242,2242_1_0039_UTARL_1 - Exam,Scheduled,MAIN,5,6,30141.0
IE,5301,101,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,WH,311,Jones,2242,2242_1_0030_UTARL_1 - Exam,Scheduled,MAIN,4,10,31842.0
