Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Status,Campus,Enrollment,MaxEnrollment
CM,1331,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,WH,404,Ramezanpour Nargesi,2238,-,Scheduled,MAIN,63,75
CM,2311,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,PKH,212,Kohankar Kouchesfehani,2238,2238_1_0382_UTARL_1 - Exam,Scheduled,MAIN,80,80
CM,2313,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,ERB,131,Kaushal,2238,2238_1_0383_UTARL_1 - Exam,Scheduled,MAIN,32,60
CM,2315,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,WH,402,Kaushal,2238,-,Scheduled,MAIN,59,90
CM,2331,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,NH,106,Arjun,2238,2238_1_0384_UTARL_1 - Exam,Scheduled,MAIN,27,50
CM,3313,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,WH,404,Loganathan,2238,-,Scheduled,MAIN,60,65
CM,3315,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,COBA,254,Alfayez,2238,2238_1_0385_UTARL_1 - Exam,Scheduled,MAIN,26,40
CM,3331,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,NH,106,Fairchild,2238,2238_1_0386_UTARL_1 - Exam,Scheduled,MAIN,59,80
CM,3335,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,NH,105,Arjun,2238,-,Scheduled,MAIN,65,80
CM,3337,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,ARCH,330,Alfayez,2238,2238_1_0387_UTARL_1 - Exam,Scheduled,MAIN,14,25
CM,3339,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,FA,148,Fairchild,2238,-,Scheduled,MAIN,59,80
CM,3341,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,SH,125,Kaushal,2238,2238_1_0388_UTARL_1 - Exam,Scheduled,MAIN,16,40
CM,4304,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,WH,402,Fairchild,2238,2238_1_0311_UTARL_1 - Exam,Scheduled,MAIN,10,10
CM,4304,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,109,Yin,2238,2238_1_0312_UTARL_1 - Exam,Scheduled,MAIN,3,5
CM,4315,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,CRB,114,Loganathan,2238,2238_1_0389_UTARL_1 - Exam,Scheduled,MAIN,32,50
CM,4317,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,COBA,339,Ryu,2238,-,Scheduled,MAIN,63,70
CM,4331,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,WH,308,Shapoorian,2238,-,Scheduled,MAIN,29,40
CM,4332,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SEIR,194,Najafi,2238,2238_1_0350_UTARL_1 - Exam,Scheduled,MAIN,6,25
CM,4337,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,SWSH,423,Almughrabi,2238,2238_1_0390_UTARL_1 - Exam,Scheduled,MAIN,10,10
CM,4351,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,COBA,339,Arjun,2238,-,Scheduled,MAIN,66,70
CM,4353,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,LS,101,Alfayez,2238,2238_1_0391_UTARL_1 - Exam,Scheduled,MAIN,10,40
CM,5300,4,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,SWSH,423,Almughrabi,2238,2238_1_0390_UTARL_1 - Exam,Scheduled,MAIN,16,10
CM,5339,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,ERB,131,Gomez-Torres,2238,2238_1_0367_UTARL_1 - Exam,Scheduled,MAIN,8,20
CM,5340,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,NH,106,Tsung,2238,2238_1_0368_UTARL_1 - Exam,Scheduled,MAIN,86,30
CM,5342,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,LS,124,Jibreen,2238,2238_1_0227_UTARL_1 - Exam,Scheduled,MAIN,45,50
CM,5343,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SH,333,Sakib,2238,2238_1_0370_UTARL_1 - Exam,Scheduled,MAIN,20,10
CM,5344,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SEIR,194,Najafi,2238,2238_1_0350_UTARL_1 - Exam,Scheduled,MAIN,94,50
CM,5355,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,SEIR,194,Parsaeifard,2238,2238_1_0373_UTARL_1 - Exam,Scheduled,MAIN,83,40
CM,5377,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SH,103,Parsaeifard,2238,2238_1_0378_UTARL_1 - Exam,Scheduled,MAIN,45,30
CM,5378,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,WH,402,Fairchild,2238,2238_1_0311_UTARL_1 - Exam,Scheduled,MAIN,65,35
CM,5378,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,109,Yin,2238,2238_1_0312_UTARL_1 - Exam,Scheduled,MAIN,51,20
CM,5379,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,NH,111,Tsung,2238,-,Scheduled,MAIN,74,75
CM,5379,2,LEC/Fall 2023 Final Exam Term 2238,S,12/9/2023,12/9/2023,9:00 AM,11:30 AM,NH,112,Jibreen,2238,-,Scheduled,MAIN,44,50
CM,5379,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,PKH,204,Loganathan,2238,-,Scheduled,MAIN,51,50
CM,5382,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SEIR,294,Bhatt,2238,2238_1_0313_UTARL_1 - Exam,Scheduled,MAIN,64,45
CM,5386,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,5:30 PM,8:00 PM,NH,112,Tsung,2238,-,Scheduled,MAIN,52,50
CM,5386,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,NH,202,Jibreen,2238,-,Scheduled,MAIN,50,50
CM,5387,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,PKH,110,Tsung,2238,2238_1_0380_UTARL_1 - Exam,Scheduled,MAIN,70,30
COMM,2311,4,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,412,Campbell,2238,-,Scheduled,MAIN,20,20
COMM,2311,5,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,412,Harvey,2238,-,Scheduled,MAIN,12,20
COMM,2311,8,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,ARCH,109,Loper,2238,-,Scheduled,MAIN,17,20
COMM,2311,9,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,ARCH,113,Loper,2238,-,Scheduled,MAIN,16,20
COMM,3300,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,258,Su,2238,-,Scheduled,MAIN,94,139
COMM,3303,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,412,Horton,2238,-,Scheduled,MAIN,21,20
COMM,3303,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,FA,404,McEuen,2238,-,Scheduled,MAIN,10,20
COMM,3303,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,FA,404,Weems,2238,-,Scheduled,MAIN,21,20
COMM,3303,4,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,411,Weems,2238,-,Scheduled,MAIN,20,20
COMM,3303,5,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,411,Weems,2238,-,Scheduled,MAIN,20,20
COMM,3303,6,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,FA,411,Weems,2238,-,Scheduled,MAIN,20,20
COMM,3310,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,ARCH,401,Jones,2238,-,Scheduled,MAIN,16,64
COMM,3315,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,PKH,204,Chatterjee,2238,-,Scheduled,MAIN,94,100
COMM,3315,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,258,Horton,2238,-,Scheduled,MAIN,36,139
COMM,4300,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,FA,414,Zhan,2238,-,Scheduled,MAIN,18,20
COMM,4306,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,PKH,109,Harp,2238,2238_1_0324_UTARL_1 - Exam,Scheduled,MAIN,21,40
COMM,4350,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,2102A,Brannon,2238,-,Scheduled,MAIN,28,35
COMM,4393,23,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,409,Brannon,2238,-,Scheduled,MAIN,13,20
COMM,5300,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,FA,414,Pribanic-Smith,2238,-,Scheduled,MAIN,10,15
COMM,5305,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,FA,414,Zhan,2238,-,Scheduled,MAIN,9,15
COMM,5310,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,FA,414,Wigley,2238,-,Scheduled,MAIN,9,15
COMS,1301,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,8:00 AM,10:30 AM,FA,327A,Wooten Young,2238,-,Scheduled,MAIN,28,28
COMS,1301,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,FA,122,Cummins,2238,-,Scheduled,MAIN,28,28
COMS,1301,3,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,FA,327A,Wooten Young,2238,-,Scheduled,MAIN,28,28
COMS,1301,4,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,327A,Wooten Young,2238,-,Scheduled,MAIN,27,28
COMS,1301,5,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,2102A,Blount,2238,-,Scheduled,MAIN,27,28
COMS,1301,7,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,327A,Wooten Young,2238,-,Scheduled,MAIN,28,28
COMS,1301,9,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,327,Nyamandi,2238,-,Scheduled,MAIN,28,28
COMS,1301,10,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,122,Dase,2238,-,Scheduled,MAIN,27,28
COMS,1301,11,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,FA,122,Dase,2238,-,Scheduled,MAIN,27,28
COMS,1301,13,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,327,Kapellusch,2238,-,Scheduled,MAIN,28,28
COMS,1301,15,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,UH,14,Pirkle,2238,-,Scheduled,MAIN,28,28
COMS,1301,16,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,UH,14,Pirkle,2238,-,Scheduled,MAIN,28,28
COMS,1301,18,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,FA,409,Adderley,2238,-,Scheduled,MAIN,28,28
COMS,1301,19,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,FA,122,Kapellusch,2238,-,Scheduled,MAIN,28,28
COMS,1301,20,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,409,Nyamandi,2238,-,Scheduled,MAIN,28,28
COMS,1301,21,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,327A,Pirkle,2238,-,Scheduled,MAIN,28,28
COMS,2302,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,8:00 AM,10:30 AM,SWSH,423,Ricks,2238,-,Scheduled,MAIN,26,28
COMS,2302,3,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,FA,414,White,2238,-,Scheduled,MAIN,27,28
COMS,2302,4,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,414,White,2238,-,Scheduled,MAIN,28,28
COMS,2302,5,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,414,White,2238,-,Scheduled,MAIN,28,28
COMS,2302,6,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,414,White,2238,-,Scheduled,MAIN,27,28
COMS,2302,7,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SWSH,428,Ricks,2238,-,Scheduled,MAIN,28,28
COMS,2302,8,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,FA,327A,Waryas Hughey,2238,-,Scheduled,MAIN,28,28
COMS,2302,9,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,FA,122,Long,2238,-,Scheduled,MAIN,27,28
COMS,2302,10,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,FA,327A,James,2238,-,Scheduled,MAIN,28,28
COMS,2302,11,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,327A,James,2238,-,Scheduled,MAIN,28,28
COMS,2302,12,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,414,Dase,2238,-,Scheduled,MAIN,28,28
COMS,2302,13,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,414,Dase,2238,-,Scheduled,MAIN,28,28
COMS,2302,14,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,327A,James,2238,-,Scheduled,MAIN,28,28
COMS,2302,15,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,FA,327A,James,2238,-,Scheduled,MAIN,28,28
COMS,2302,16,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,FA,327A,James,2238,-,Scheduled,MAIN,28,28
COMS,2302,17,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,FA,122,Long,2238,-,Scheduled,MAIN,26,28
COMS,2302,18,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,5:30 PM,8:00 PM,FA,122,Long,2238,-,Scheduled,MAIN,25,28
COMS,2302,20,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,SWSH,424,Ricks,2238,-,Scheduled,MAIN,28,28
COMS,2302,21,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,SWSH,424,Ricks,2238,-,Scheduled,MAIN,28,28
COMS,2304,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,TH,20,Blount,2238,-,Scheduled,MAIN,15,28
COMS,2304,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,TH,20,Blount,2238,-,Scheduled,MAIN,21,28
COMS,2305,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,327,Pirkle,2238,-,Scheduled,MAIN,26,28
COMS,2305,2,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,327,Pirkle,2238,-,Scheduled,MAIN,28,28
COMS,2305,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,FA,327,Kapellusch,2238,-,Scheduled,MAIN,28,28
COMS,2305,5,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,FA,122,Kapellusch,2238,-,Scheduled,MAIN,28,28
COMS,3309,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,LS,102,Zhan,2238,2238_1_0140_UTARL_1 - Exam,Scheduled,MAIN,14,26
COMS,3315,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,265,Cummins,2238,-,Scheduled,MAIN,14,24
COMS,3320,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,SWSH,424,Ricks,2238,-,Scheduled,MAIN,18,20
COMS,4300,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,FA,265,Chatterjee,2238,-,Scheduled,MAIN,21,30
COMS,4302,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,2102A,Cummins,2238,-,Scheduled,MAIN,13,28
COMS,4315,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,265,Markham Shaw,2238,2238_1_0141_UTARL_1 - Exam,Scheduled,MAIN,17,18
COMS,4322,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,FA,265,Chatterjee,2238,-,Scheduled,MAIN,16,28
CRCJ,2334,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SH,121,Owens,2238,-,Scheduled,MAIN,80,80
CRCJ,2334,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,UH,10,Hall,2238,-,Scheduled,MAIN,80,80
CRCJ,2335,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:15 PM,10:45 PM,PKH,204,Sas,2238,-,Scheduled,MAIN,42,80
CRCJ,2350,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,SH,103,Owens,2238,-,Scheduled,MAIN,80,80
CRCJ,3300,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,UH,11,Bing,2238,-,Scheduled,MAIN,37,80
CRCJ,3320,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,SEIR,194,Gullion,2238,-,Scheduled,MAIN,80,80
CRCJ,3338,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,PKH,212,Hall,2238,-,Scheduled,MAIN,80,80
CRCJ,3340,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:15 PM,10:45 PM,UH,25,Jeong,2238,-,Scheduled,MAIN,21,40
CRCJ,3350,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,UH,25,Kelsay,2238,-,Scheduled,MAIN,40,40
CRCJ,3370,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,LS,124,Aranda,2238,-,Scheduled,MAIN,81,80
CRCJ,3371,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,LS,436,Eddings,2238,-,Scheduled,MAIN,19,19
CRCJ,4301,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:15 PM,10:45 PM,UH,10,De Leon,2238,-,Scheduled,MAIN,71,80
CRCJ,4302,1,PRA/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,TH,303,White,2238,-,Scheduled,MAIN,19,20
CRCJ,4325,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,PKH,204,Branch,2238,-,Scheduled,MAIN,69,80
CRCJ,4332,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,UH,10,Pederson,2238,-,Scheduled,MAIN,52,80
CRCJ,4341,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,LS,436,Eddings,2238,-,Scheduled,MAIN,19,19
CRCJ,4342,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,LS,436,Eddings,2238,-,Scheduled,MAIN,16,19
CRCJ,5301,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,UH,321,El Sayed,2238,-,Scheduled,MAIN,8,20
CRCJ,5309,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:15 PM,10:45 PM,UH,321,Gullion,2238,-,Scheduled,MAIN,9,20
CRCJ,5366,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:15 PM,10:45 PM,UH,321,Davis,2238,-,Scheduled,MAIN,8,20
CSE,1310,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,NH,202,Parwez,2238,-,Scheduled,MAIN,59,60
CSE,1310,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,SWSH,225,Galib,2238,-,Scheduled,MAIN,59,60
CSE,1310,3,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,NH,203,French,2238,-,Scheduled,MAIN,63,60
CSE,1310,4,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,COBA,154,Stefan,2238,-,Scheduled,MAIN,61,60
CSE,1310,5,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,NH,111,French,2238,-,Scheduled,MAIN,65,64
CSE,1310,6,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,SEIR,194,Galib,2238,-,Scheduled,MAIN,148,150
CSE,1310,7,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,110,Guizani,2238,-,Scheduled,MAIN,63,62
CSE,1310,8,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,COBA,149,Conly,2238,-,Scheduled,MAIN,60,60
CSE,1310,9,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,CRB,114,French,2238,-,Scheduled,MAIN,70,70
CSE,1320,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,WH,311,Dillhoff,2238,-,Scheduled,MAIN,58,60
CSE,1320,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,PKH,103,Roy,2238,-,Scheduled,MAIN,58,60
CSE,1320,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,NH,203,French,2238,-,Scheduled,MAIN,61,60
CSE,1320,4,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,NH,111,French,2238,-,Scheduled,MAIN,62,60
CSE,1320,5,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,NH,110,Apostolova,2238,-,Scheduled,MAIN,60,60
CSE,1320,6,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,NH,111,Dillhoff,2238,-,Scheduled,MAIN,60,60
CSE,1320,7,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SWSH,424,Torres,2238,-,Scheduled,MAIN,24,30
CSE,1325,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,202,Rice,2238,-,Scheduled,MAIN,64,64
CSE,1325,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,NH,202,Rice,2238,-,Scheduled,MAIN,63,64
CSE,1325,5,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,LS,122,Apostolova,2238,-,Scheduled,MAIN,78,80
